
BSSID, First time seen, Last time seen, channel, Speed, Privacy, Cipher, Authentication, Power, # beacons, # IV, LAN IP, ID-length, ESSID, Key
DC:FE:07:A5:75:58, 2018-09-15 16:29:20, 2018-09-15 16:29:24, 11,  54, WPA2 WPA, CCMP TKIP,PSK,   0,       11,        0,   0.  0.  0.  0,  13, CBCI-9D1F-2.4, 
48:60:5F:07:95:76, 2018-09-15 16:29:19, 2018-09-15 16:29:28, 11,  54, WPA2, CCMP,PSK,   0,      359,        2,   0.  0.  0.  0,  16, LG Aristo 2 8980, 
BA:C1:11:C1:AA:C8, 2018-09-15 16:29:19, 2018-09-15 16:29:28, 11,  54, WPA2, CCMP,PSK,   0,        8,        0,   0.  0.  0.  0,  17, Kristine's iPhone, 
EC:BD:1D:5D:68:7E, 2018-09-15 16:29:26, 2018-09-15 16:29:26,  0,  -1, , ,   ,  -1,        0,        0,   0.  0.  0.  0,   0, , 
88:75:56:87:85:5F, 2018-09-15 16:29:25, 2018-09-15 16:29:25,  0,  -1, , ,   ,  -1,        0,        0,   0.  0.  0.  0,   0, , 
88:75:56:87:85:54, 2018-09-15 16:29:24, 2018-09-15 16:29:27,  0,  -1, OPN, ,   ,  -1,        0,        1, 100. 69.235. 16,   0, , 
84:78:AC:98:95:CE, 2018-09-15 16:29:24, 2018-09-15 16:29:24,  0,  -1, , ,   ,  -1,        0,        0,   0.  0.  0.  0,   0, , 
DC:FE:07:A3:A2:51, 2018-09-15 16:29:23, 2018-09-15 16:29:23,  0,  -1, , ,   ,  -1,        0,        0,   0.  0.  0.  0,   0, , 
20:3A:07:6F:55:96, 2018-09-15 16:29:23, 2018-09-15 16:29:25,  0,  -1, , ,   ,  -1,        0,        0,   0.  0.  0.  0,   0, , 
10:05:01:20:83:C8, 2018-09-15 16:29:23, 2018-09-15 16:29:25,  0,  -1, , ,   ,  -1,        0,        0,   0.  0.  0.  0,   0, , 
EC:BD:1D:5C:26:70, 2018-09-15 16:29:23, 2018-09-15 16:29:25,  0,  -1, OPN, ,   ,  -1,        0,        1,   0.  0.  0.  0,   0, , 
E0:AC:F1:C4:54:20, 2018-09-15 16:29:22, 2018-09-15 16:29:25,  0,  -1, , ,   ,  -1,        0,        0,   0.  0.  0.  0,   0, , 
20:3A:07:6F:55:93, 2018-09-15 16:29:21, 2018-09-15 16:29:23,  0,  -1, , ,   ,  -1,        0,        0,   0.  0.  0.  0,   0, , 
EC:BD:1D:5C:26:7E, 2018-09-15 16:29:21, 2018-09-15 16:29:25,  0,  -1, , ,   ,  -1,        0,        0,   0.  0.  0.  0,   0, , 
40:E3:D6:5D:86:F0, 2018-09-15 16:29:19, 2018-09-15 16:29:24,  0,  -1, , ,   ,  -1,        0,        0,   0.  0.  0.  0,   0, , 
20:3A:07:6F:55:97, 2018-09-15 16:29:20, 2018-09-15 16:29:20,  0,  -1, , ,   ,  -1,        0,        0,   0.  0.  0.  0,   0, , 
00:1A:DD:07:21:24, 2018-09-15 16:29:20, 2018-09-15 16:29:20,  0,  -1, , ,   ,  -1,        0,        0,   0.  0.  0.  0,   0, , 
DC:FE:07:A5:75:61, 2018-09-15 16:29:21, 2018-09-15 16:29:21,  0,  -1, , ,   ,  -1,        0,        0,   0.  0.  0.  0,   0, , 
10:DA:43:8F:21:A7, 2018-09-15 16:29:22, 2018-09-15 16:29:22,  0,  -1, WPA, ,   ,  -1,        0,        1,   0.  0.  0.  0,   0, , 
00:1A:DD:07:22:84, 2018-09-15 16:29:22, 2018-09-15 16:29:22,  0,  -1, OPN, ,   ,  -1,        0,        1,   0.  0.  0.  0,   0, , 
C4:13:E2:37:44:54, 2018-09-15 16:29:19, 2018-09-15 16:29:29,  0,  -1, , ,   ,  -1,        0,        0,   0.  0.  0.  0,   0, , 
C4:13:E2:37:44:64, 2018-09-15 16:29:19, 2018-09-15 16:29:30,  0,  -1, , ,   ,  -1,        0,        0,   0.  0.  0.  0,   0, , 
EC:BD:1D:5C:26:7F, 2018-09-15 16:29:19, 2018-09-15 16:29:30,  0,  -1, , ,   ,  -1,        0,        0,   0.  0.  0.  0,   0, , 
20:3A:07:6F:55:90, 2018-09-15 16:29:20, 2018-09-15 16:29:30,  0,  -1, OPN, ,   ,  -1,        0,        1,   0.  0.  0.  0,   0, , 
00:00:00:00:00:00, 2018-09-15 16:29:21, 2018-09-15 16:29:30,  0,  -1, , ,   ,  -1,        0,        0,   0.  0.  0.  0,   0, , 
20:3A:07:6F:55:9F, 2018-09-15 16:29:27, 2018-09-15 16:29:29,  0,  -1, , ,   ,  -1,        0,        0,   0.  0.  0.  0,   0, , 
C4:13:E2:37:42:A4, 2018-09-15 16:29:28, 2018-09-15 16:29:30,  0,  -1, , ,   ,  -1,        0,        0,   0.  0.  0.  0,   0, , 
88:75:56:87:85:50, 2018-09-15 16:29:30, 2018-09-15 16:29:30,  0,  -1, OPN, ,   ,  -1,        0,        1,   0.  0.  0.  0,   0, , 
FE:E9:98:BF:95:F7, 2018-09-15 16:29:30, 2018-09-15 16:29:30,  0,  -1, , ,   ,  -1,        0,        0,   0.  0.  0.  0,   0, , 
88:DC:96:30:AC:F2, 2018-09-15 16:29:19, 2018-09-15 16:29:30, 11,  54, OPN, ,   ,   0,     2452,     1102, 192.168.150.107,  12, Dunkin Guest, 
9A:DC:96:30:AC:F2, 2018-09-15 16:29:19, 2018-09-15 16:29:30, 11,  54, WPA2, CCMP,PSK,   0,     1928,        0,   0.  0.  0.  0,   0, , 
AA:DC:96:30:AC:F2, 2018-09-15 16:29:19, 2018-09-15 16:29:30, 11,  54, WPA2, CCMP,PSK,   0,     2249,        0,   0.  0.  0.  0,   0, , 
10:05:01:20:B6:F0, 2018-09-15 16:29:19, 2018-09-15 16:29:30, 11,  54, WPA2 WPA, CCMP TKIP,PSK,   0,     1461,        0,   0.  0.  0.  0,  13, CBCI-B7E9-2.4, 
A2:CC:2B:A0:7E:93, 2018-09-15 16:29:29, 2018-09-15 16:29:30, 11,  54, WPA2, CCMP,PSK,   0,        9,       27,   0.  0.  0.  0,  23, Samsung Galaxy S8+ 5746, 

Station MAC, First time seen, Last time seen, Power, # packets, BSSID, Probed ESSIDs
1E:E5:BD:46:6C:2C, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        2, (not associated) ,
DA:A1:19:76:9E:55, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        1, (not associated) ,
40:4E:36:92:F2:6E, 2018-09-15 16:29:20, 2018-09-15 16:29:21,   0,        2, (not associated) ,
5A:5A:F3:67:C7:41, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        2, (not associated) ,BEVNET-NOACCESS2
06:3C:D4:55:9F:0A, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        2, (not associated) ,MSP-WiFi
86:C4:B2:4E:55:6E, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        1, (not associated) ,
7A:A9:5D:47:94:4E, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        2, (not associated) ,
DA:A1:19:FF:20:FE, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        1, (not associated) ,
A8:5B:78:4F:C6:3C, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        2, (not associated) ,Passpoint Secure
DA:A1:19:6B:CC:3F, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        1, (not associated) ,
CE:1A:F9:0D:50:79, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        1, (not associated) ,
22:AB:06:FB:EB:45, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        2, (not associated) ,
DA:A1:19:89:21:86, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        1, (not associated) ,
0A:E5:0F:9B:2E:8D, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        2, (not associated) ,
8C:85:90:16:B9:B7, 2018-09-15 16:29:20, 2018-09-15 16:29:21,   0,        4, (not associated) ,NETGEAR09-5G,37-1709-5G,DillyDilly,DFNWireless
1A:A5:FD:A9:51:9C, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        1, (not associated) ,
C6:EA:7D:79:F0:28, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        1, (not associated) ,
DA:A1:19:66:C9:78, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        1, (not associated) ,
3A:00:CB:0B:45:17, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        2, (not associated) ,
DA:A1:19:44:22:9D, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        1, (not associated) ,
B8:53:AC:69:54:DD, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        1, 20:3A:07:6F:55:90,
DE:11:86:E5:50:36, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        1, (not associated) ,
B4:F7:A1:FC:DF:8C, 2018-09-15 16:29:20, 2018-09-15 16:29:21,   0,        5, (not associated) ,
26:AE:26:EC:9D:B6, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        2, (not associated) ,
86:4F:79:09:22:CD, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        2, (not associated) ,MFPS-Exec
6A:75:BF:2B:88:BB, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        2, (not associated) ,
92:37:25:9C:A6:20, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        2, (not associated) ,
36:CF:0C:25:E3:A8, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        2, (not associated) ,
DA:AC:50:8F:F0:02, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        2, (not associated) ,
B2:27:A7:29:AE:F1, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        3, (not associated) ,MSP-WiFi
1E:FA:BC:69:B5:DE, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        1, (not associated) ,MSP-WiFi
FA:FB:F0:50:BE:18, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        1, (not associated) ,
22:03:A5:D3:50:27, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        2, (not associated) ,
2E:71:F1:26:E8:A4, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        1, (not associated) ,
DA:A1:19:CE:B9:03, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        1, (not associated) ,
A2:27:39:20:98:1A, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        1, (not associated) ,
9E:C6:E4:A3:FE:31, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        2, (not associated) ,
22:23:5E:5F:E3:8D, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        1, (not associated) ,
1A:15:80:36:6C:F5, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        2, (not associated) ,
AC:CF:23:B4:8E:FE, 2018-09-15 16:29:20, 2018-09-15 16:29:21,   0,        8, (not associated) ,SWAAP
12:0A:31:FF:81:31, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        3, (not associated) ,
5A:93:B2:79:A1:EB, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        1, (not associated) ,
B8:08:CF:F6:5F:04, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        1, (not associated) ,
8A:85:1D:E1:B3:8D, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        1, (not associated) ,
32:45:A5:22:66:B3, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        2, (not associated) ,
6A:B5:3C:AA:3A:88, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        1, (not associated) ,
E2:74:12:A5:B4:84, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        1, (not associated) ,
DA:A1:19:5D:99:8D, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        1, (not associated) ,
A6:D6:E2:4D:A2:8D, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        2, (not associated) ,
DA:A1:19:12:1A:5B, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        1, (not associated) ,
0E:85:5C:F9:A1:EA, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        2, (not associated) ,
EC:1F:72:D3:EA:8D, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        3, (not associated) ,
0E:7E:60:DF:4C:F9, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        1, (not associated) ,
DA:A1:19:37:27:E7, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        2, (not associated) ,
26:1B:58:CC:16:4F, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        2, (not associated) ,
12:1F:BE:4A:07:20, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        2, (not associated) ,
8A:E1:1B:1B:F0:57, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        1, (not associated) ,
9A:3F:8E:1E:DA:1A, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        2, (not associated) ,
DA:A1:19:30:58:95, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        2, (not associated) ,
A0:C9:A0:81:65:B6, 2018-09-15 16:29:20, 2018-09-15 16:29:23,   0,        4, (not associated) ,Passpoint Secure
EE:35:37:F4:D1:BB, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        1, (not associated) ,
AC:CF:23:B4:88:EE, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        2, (not associated) ,SWAAP
02:D2:C7:56:11:A7, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        4, (not associated) ,BEVNET-NOACCESS2
BE:D1:4D:E1:23:C9, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        2, (not associated) ,
DA:A1:19:3E:A5:F0, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        1, (not associated) ,
DA:A1:19:72:98:FB, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        4, (not associated) ,
DA:A1:19:12:2F:06, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        2, (not associated) ,
42:17:B1:AB:36:29, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        2, (not associated) ,
DA:A1:19:F1:64:E4, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        2, (not associated) ,
DA:A1:19:12:07:05, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        1, (not associated) ,
02:7D:A3:2B:49:21, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        2, (not associated) ,
36:19:80:F0:19:DC, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        1, (not associated) ,
6E:E8:6C:DF:57:A4, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        4, (not associated) ,g-guest
22:63:BA:CA:C5:3D, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        2, (not associated) ,
26:A9:11:C8:39:69, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        1, (not associated) ,
8E:A3:53:AB:42:1E, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        1, (not associated) ,
DE:4F:39:02:E3:F3, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        2, (not associated) ,
82:81:3A:EA:96:15, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        1, (not associated) ,
B4:79:A7:11:EE:7B, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        1, (not associated) ,Greene Turtle Guest
DA:E5:1A:F9:5F:9D, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        1, (not associated) ,
34:08:BC:EC:77:C6, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        1, (not associated) ,xfinitywifi
5A:20:BC:EF:42:61, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        1, (not associated) ,
56:41:C2:86:8C:E4, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        1, (not associated) ,
EA:78:BB:F8:7C:95, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        1, (not associated) ,
EA:21:6B:7D:61:5A, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        2, (not associated) ,
5E:83:F1:1F:D0:E6, 2018-09-15 16:29:19, 2018-09-15 16:29:19,   0,        2, (not associated) ,
EC:1F:72:91:E1:78, 2018-09-15 16:29:19, 2018-09-15 16:29:24,   0,       18, 10:05:01:20:83:C8,chevrolet mylink,Chevrolet MyLink
FC:DB:B3:78:11:AF, 2018-09-15 16:29:19, 2018-09-15 16:29:19,   0,        1, (not associated) ,
DA:A1:19:3D:7B:94, 2018-09-15 16:29:19, 2018-09-15 16:29:19,   0,        1, (not associated) ,
AC:5F:3E:44:94:51, 2018-09-15 16:29:19, 2018-09-15 16:29:19,   0,        1, (not associated) ,
86:E5:3D:53:06:3F, 2018-09-15 16:29:19, 2018-09-15 16:29:19,   0,        1, (not associated) ,
CE:12:DC:D7:8B:06, 2018-09-15 16:29:19, 2018-09-15 16:29:19,   0,        1, (not associated) ,
92:AA:B6:F8:80:69, 2018-09-15 16:29:19, 2018-09-15 16:29:19,   0,        1, (not associated) ,
96:F4:88:BE:A5:6C, 2018-09-15 16:29:19, 2018-09-15 16:29:19,   0,        1, (not associated) ,
BE:3F:A6:41:94:8D, 2018-09-15 16:29:19, 2018-09-15 16:29:19,   0,        1, (not associated) ,
32:E0:3A:AE:44:9D, 2018-09-15 16:29:19, 2018-09-15 16:29:19,   0,        1, (not associated) ,
A4:07:B6:27:39:6C, 2018-09-15 16:29:19, 2018-09-15 16:29:24,   0,       21, (not associated) ,ahold guest,"i. 7 "
78:7B:8A:9D:FF:6D, 2018-09-15 16:29:19, 2018-09-15 16:29:24,   0,       53, 40:E3:D6:5D:86:F0,skyfi_secure
A2:0F:8D:B5:69:9F, 2018-09-15 16:29:19, 2018-09-15 16:29:19,   0,        1, (not associated) ,
DA:A1:19:5F:80:D1, 2018-09-15 16:29:19, 2018-09-15 16:29:19,   0,        1, (not associated) ,
F6:8E:4A:D3:55:3C, 2018-09-15 16:29:19, 2018-09-15 16:29:19,   0,        1, (not associated) ,
F4:0F:24:3D:07:2A, 2018-09-15 16:29:19, 2018-09-15 16:29:23,   0,       43, (not associated) ,Mount Vernon Grand Hotel Guest,BC / Wi-Fi,DesCon3,DailyDose,LifeSeasons,hopdoddyguest,bE,Marriott_Orlando_Lobby,SouthwestWiFi,Surf Hotel Guest
A0:CC:2B:62:4B:87, 2018-09-15 16:29:19, 2018-09-15 16:29:23,   0,       10, (not associated) ,TMobileWingman
F2:46:F2:68:44:D2, 2018-09-15 16:29:19, 2018-09-15 16:29:19,   0,        1, (not associated) ,TMobileWingman
16:CB:53:C9:73:76, 2018-09-15 16:29:19, 2018-09-15 16:29:19,   0,        2, (not associated) ,
92:15:50:82:CD:51, 2018-09-15 16:29:19, 2018-09-15 16:29:19,   0,        1, (not associated) ,
D6:79:71:D0:9A:AB, 2018-09-15 16:29:19, 2018-09-15 16:29:19,   0,        1, (not associated) ,
82:C4:7E:3D:96:2E, 2018-09-15 16:29:19, 2018-09-15 16:29:19,   0,        2, (not associated) ,
2E:F4:90:07:E2:0C, 2018-09-15 16:29:19, 2018-09-15 16:29:19,   0,        2, (not associated) ,
DA:A1:19:6F:BE:AF, 2018-09-15 16:29:19, 2018-09-15 16:29:19,   0,        2, (not associated) ,
B6:A5:69:82:C2:89, 2018-09-15 16:29:19, 2018-09-15 16:29:19,   0,        5, (not associated) ,MSP-WiFi,BOK_GUEST
76:2A:45:9D:A5:86, 2018-09-15 16:29:19, 2018-09-15 16:29:19,   0,        2, (not associated) ,
D2:16:BC:CA:D7:28, 2018-09-15 16:29:19, 2018-09-15 16:29:19,   0,        1, (not associated) ,
2E:EE:54:5E:43:32, 2018-09-15 16:29:19, 2018-09-15 16:29:19,   0,        1, (not associated) ,
6E:68:78:56:C9:6D, 2018-09-15 16:29:19, 2018-09-15 16:29:19,   0,        2, (not associated) ,
B4:F7:A1:6B:D1:30, 2018-09-15 16:29:19, 2018-09-15 16:29:19,   0,        1, (not associated) ,
B8:D7:AF:0D:DE:E4, 2018-09-15 16:29:19, 2018-09-15 16:29:27,   0,       17, (not associated) ,TMobileWingman
88:AE:07:54:63:2F, 2018-09-15 16:29:19, 2018-09-15 16:29:28,   0,      151, BA:C1:11:C1:AA:C8,
00:40:9D:91:3D:D9, 2018-09-15 16:29:19, 2018-09-15 16:29:30,   0,      753, (not associated) ,OK
6C:24:83:A3:47:80, 2018-09-15 16:29:19, 2018-09-15 16:29:30,   0,       22, (not associated) ,ASUS_5G,Pensione-Guest,PortDermGuest,THE OREGON HOTEL 2,Betterbean50,CenturyLink4561,PENSIONE,ISLA ZOPANGO,EsterLee,greenie2
88:E9:FE:4C:6E:F6, 2018-09-15 16:29:19, 2018-09-15 16:29:30,   0,      196, (not associated) ,BELLWIFI@MCDONALDS,Westin_Meeting_Room,_Free LGA WiFi,AUS Free WiFi,Tesla Guest,BWI Free WiFi
E8:06:88:08:A4:0B, 2018-09-15 16:29:19, 2018-09-15 16:29:30,   0,      141, (not associated) ,Cisco32473,2nd Floor Studio,TP-LINK_C36E1B,xfinitywifi,ScanIt_Mobile,gogoinflight,HIA FREE WIFI,NETGEAR84,Asher,Taco Bell WiFi
8C:45:00:8A:DB:1B, 2018-09-15 16:29:19, 2018-09-15 16:29:29,   0,      202, C4:13:E2:37:44:54,AWRIEYDZ6ZHP
24:F0:94:6B:29:7F, 2018-09-15 16:29:19, 2018-09-15 16:29:30,   0,      771, 88:DC:96:30:AC:F2,
D0:57:7B:B1:7B:C3, 2018-09-15 16:29:19, 2018-09-15 16:29:30,   0,       16, (not associated) ,
F0:FE:6B:12:CD:0A, 2018-09-15 16:29:19, 2018-09-15 16:29:30,   0,      100, 00:1A:DD:07:22:84,SWAAP
A4:67:06:09:9E:8F, 2018-09-15 16:29:19, 2018-09-15 16:29:30,   0,       20, (not associated) ,
68:07:15:65:B1:D4, 2018-09-15 16:29:19, 2018-09-15 16:29:30,   0,       24, (not associated) ,
0C:51:01:C8:24:96, 2018-09-15 16:29:19, 2018-09-15 16:29:30,   0,      105, C4:13:E2:37:44:64,
F0:FE:6B:12:B3:F6, 2018-09-15 16:29:19, 2018-09-15 16:29:30,   0,       11, 00:1A:DD:07:21:24,SWAAP
F0:FE:6B:12:EF:BC, 2018-09-15 16:29:19, 2018-09-15 16:29:27,   0,      110, 00:1A:DD:07:22:84,SWAAP
4C:66:41:DA:9F:21, 2018-09-15 16:29:19, 2018-09-15 16:29:29,   0,       54, 20:3A:07:6F:55:9F,BWI Free WiFi
84:10:0D:AD:0E:40, 2018-09-15 16:29:19, 2018-09-15 16:29:25,   0,       34, (not associated) ,QFRRZPX88ZHP
F0:5B:7B:EF:07:90, 2018-09-15 16:29:20, 2018-09-15 16:29:30,   0,       84, 88:75:56:87:85:54,
78:F8:82:B8:63:88, 2018-09-15 16:29:20, 2018-09-15 16:29:29,   0,       15, (not associated) ,
F0:FE:6B:12:D1:12, 2018-09-15 16:29:20, 2018-09-15 16:29:30,   0,       83, (not associated) ,SWAAP
90:C7:D8:F1:14:AA, 2018-09-15 16:29:20, 2018-09-15 16:29:28,   0,        8, (not associated) ,ATTMSX2yi2
F8:3F:51:86:C9:A0, 2018-09-15 16:29:20, 2018-09-15 16:29:30,   0,       12, (not associated) ,
88:32:9B:02:41:09, 2018-09-15 16:29:20, 2018-09-15 16:29:27,   0,        8, (not associated) ,
A0:CC:2B:01:A4:25, 2018-09-15 16:29:20, 2018-09-15 16:29:28,   0,       26, (not associated) ,TMobileWingman
70:F0:87:8F:31:88, 2018-09-15 16:29:20, 2018-09-15 16:29:30,   0,       11, 20:3A:07:6F:55:96,Passpoint Secure
B0:72:BF:CF:20:6B, 2018-09-15 16:29:20, 2018-09-15 16:29:27,   0,       24, (not associated) ,g-net,conn-x723d74
3C:BB:FD:39:DB:03, 2018-09-15 16:29:20, 2018-09-15 16:29:28,   0,       20, (not associated) ,
C0:97:27:3D:07:C8, 2018-09-15 16:29:20, 2018-09-15 16:29:30,   0,       28, (not associated) ,
62:E1:45:CE:49:40, 2018-09-15 16:29:20, 2018-09-15 16:29:29,   0,       91, (not associated) ,ExpoEast2018,BEVNET70D,Hogwarts-5G,West Coast BevNET-5G,Sanctuary 2.4,Southlawn Guest,ARRIS-F6F2,BevNETStaff18,NOSHLive18,TC8715D84-5G
C4:13:E2:37:42:94, 2018-09-15 16:29:20, 2018-09-15 16:29:30,   0,       14, (not associated) ,
A0:CC:2B:A0:FC:0A, 2018-09-15 16:29:20, 2018-09-15 16:29:25,   0,       17, (not associated) ,baldeagle,Twenty Gothic,gothic214
70:77:81:05:28:E3, 2018-09-15 16:29:20, 2018-09-15 16:29:28,   0,       10, (not associated) ,Boingo Hotspot
D0:C5:F3:DD:D6:7F, 2018-09-15 16:29:20, 2018-09-15 16:29:27,   0,        9, 20:3A:07:6F:55:9F,
FA:DC:96:30:AC:F2, 2018-09-15 16:29:20, 2018-09-15 16:29:30,   0,        3, (not associated) ,
18:3D:A2:C9:E9:56, 2018-09-15 16:29:20, 2018-09-15 16:29:26,   0,        7, (not associated) ,BWI Free WiFi
58:67:1A:60:0B:19, 2018-09-15 16:29:20, 2018-09-15 16:29:25,   0,       20, (not associated) ,HOTEL PATIO DEL MALINCHE,Springhill_GUEST,CenturyLink4561,attwifibn,days inn,BalchGuest
14:56:8E:04:26:87, 2018-09-15 16:29:21, 2018-09-15 16:29:29,   0,        2, (not associated) ,
98:5F:D3:D6:34:B3, 2018-09-15 16:29:21, 2018-09-15 16:29:30,   0,        9, (not associated) ,DD3_5GHz
40:98:AD:1F:87:18, 2018-09-15 16:29:21, 2018-09-15 16:29:25,   0,        7, (not associated) ,skyfi_secure
A8:96:75:C4:69:37, 2018-09-15 16:29:21, 2018-09-15 16:29:30,   0,       14, (not associated) ,BHY22VF6YZHP,aegean-eye,belkin.e5c
78:7B:8A:EC:74:76, 2018-09-15 16:29:21, 2018-09-15 16:29:30,   0,     2376, 88:DC:96:30:AC:F2,guestwlan,Dunkin Guest
D8:1D:72:34:6C:2A, 2018-09-15 16:29:22, 2018-09-15 16:29:28,   0,        3, (not associated) ,xfinitywifi,BWI Free WiFi
AA:A5:2D:1F:1A:6E, 2018-09-15 16:29:22, 2018-09-15 16:29:30,   0,        6, (not associated) ,
48:A1:95:01:A0:F3, 2018-09-15 16:29:22, 2018-09-15 16:29:30,   0,      909, 88:DC:96:30:AC:F2,Dunkin Guest
34:08:BC:02:6C:01, 2018-09-15 16:29:22, 2018-09-15 16:29:28,   0,       28, E0:AC:F1:C4:54:20,Calspan Corporate
AA:37:10:A0:13:38, 2018-09-15 16:29:22, 2018-09-15 16:29:29,   0,       11, (not associated) ,The Club BWI,gnet
58:91:CF:C9:88:49, 2018-09-15 16:29:22, 2018-09-15 16:29:27,   0,        6, (not associated) ,The Club BWI
B4:F7:A1:FC:CE:B0, 2018-09-15 16:29:23, 2018-09-15 16:29:27,   0,        2, (not associated) ,
98:E0:D9:BC:0F:7B, 2018-09-15 16:29:23, 2018-09-15 16:29:28,   0,       17, (not associated) ,The Club BWI,BWI Free WiFi
CC:79:4A:FE:74:5B, 2018-09-15 16:29:23, 2018-09-15 16:29:28,   0,        7, (not associated) ,
04:0C:CE:1F:83:92, 2018-09-15 16:29:23, 2018-09-15 16:29:29,   0,        9, (not associated) ,
50:DC:E7:86:0A:D6, 2018-09-15 16:29:23, 2018-09-15 16:29:28,   0,       10, (not associated) ,
60:F4:45:B9:81:CE, 2018-09-15 16:29:23, 2018-09-15 16:29:27,   0,        3, 00:00:00:00:00:00,Passpoint Secure
